customer_id,persona,is_story_customer,story_customer_id,recency_days,frequency,monetary,avg_order_value,max_order_value,min_order_value,total_quantity,avg_discount_pct,discount_usage_rate,website_orders_pct,app_orders_pct,whatsapp_orders_pct,preferred_payment_method,baby_care_orders,family_essentials_orders,wellness_orders,self_care_orders,nutrition_orders,favorite_category,customer_tenure_days,days_since_last_order,avg_days_between_orders,orders_per_month,story_type,journey_stage,engagement_level
CUST02661,Premium Self-Care,0,,60,3,2257.0,752.3333333333334,988.0,551.0,4,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,CARD,0,1,2,0,0,Wellness,566,60,227.5,0.159,UNKNOWN,UNKNOWN,UNKNOWN
CUST02662,Premium Self-Care,0,,48,7,7496.75,1070.9642857142858,2892.0,461.7,10,3.5714285714285716,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.14285714285714285,CARD,0,0,7,0,0,Wellness,316,48,36.333333333333336,0.665,UNKNOWN,UNKNOWN,UNKNOWN
CUST02663,Dormant Customers,0,,1,3,1318.05,439.34999999999997,799.0,240.8,3,23.333333333333332,1.0,0.6666666666666666,0.0,0.3333333333333333,COD,1,1,1,0,0,Baby Care,267,1,108.0,0.337,UNKNOWN,UNKNOWN,UNKNOWN
CUST02664,Premium Self-Care,0,,13,4,1766.0,441.5,656.0,292.0,5,0.0,0.0,0.5,0.5,0.0,CARD,0,1,3,0,0,Wellness,277,13,83.66666666666667,0.433,UNKNOWN,UNKNOWN,UNKNOWN
CUST02665,Premium Self-Care,0,,53,5,5660.5,1132.1,1880.0,718.0,9,3.0,0.4,0.2,0.6,0.2,CARD,1,0,4,0,0,Wellness,437,53,95.0,0.343,UNKNOWN,UNKNOWN,UNKNOWN
CUST02666,New Parents,0,,73,5,5632.25,1126.45,1530.45,445.4,12,14.0,1.0,0.8,0.2,0.0,CARD,3,2,0,0,0,Baby Care,513,73,90.25,0.292,UNKNOWN,UNKNOWN,UNKNOWN
CUST02667,Seasoned Parents,0,,13,10,11792.95,1179.295,3952.0,265.2,20,7.0,0.5,0.6,0.3,0.1,COD,4,6,0,0,0,Family Essentials,155,13,14.777777777777779,1.935,UNKNOWN,UNKNOWN,UNKNOWN
CUST02668,Premium Self-Care,0,,8,7,7688.75,1098.392857142857,2488.0,316.35,13,2.142857142857143,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,CARD,0,0,7,0,0,Wellness,206,8,30.166666666666668,1.019,UNKNOWN,UNKNOWN,UNKNOWN
CUST02669,Budget Families,0,,23,11,14143.15,1285.740909090909,3918.75,361.8,26,10.454545454545455,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.18181818181818182,COD,3,7,1,0,0,Family Essentials,529,23,43.8,0.624,UNKNOWN,UNKNOWN,UNKNOWN
CUST02670,New Parents,0,,68,11,14320.6,1301.8727272727274,2964.0,235.8,26,7.7272727272727275,0.6363636363636364,0.7272727272727273,0.18181818181818182,0.09090909090909091,UPI,3,5,3,0,0,Family Essentials,681,68,45.9,0.485,UNKNOWN,UNKNOWN,UNKNOWN
CUST02671,Wellness Seekers,0,,171,7,5647.1,806.7285714285715,1143.8,486.4,11,5.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,CARD,1,1,5,0,0,Wellness,705,171,85.33333333333333,0.298,UNKNOWN,UNKNOWN,UNKNOWN
CUST02672,Dormant Customers,0,,28,2,1691.6,845.8,1446.0,245.6,3,22.5,1.0,0.5,0.0,0.5,COD,1,0,1,0,0,Baby Care,688,28,465.0,0.087,UNKNOWN,UNKNOWN,UNKNOWN
CUST02673,Premium Self-Care,0,,119,5,6019.7,1203.94,2408.0,675.0,11,6.0,0.4,0.2,0.8,0.0,CARD,0,2,3,0,0,Wellness,332,119,52.0,0.452,UNKNOWN,UNKNOWN,UNKNOWN
CUST02674,Wellness Seekers,0,,198,3,2623.5,874.5,1237.5,328.0,3,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,CARD,0,2,1,0,0,Family Essentials,721,198,133.0,0.125,UNKNOWN,UNKNOWN,UNKNOWN
CUST02675,Budget Families,0,,101,10,8352.95,835.2950000000001,1766.1,255.0,25,20.0,1.0,0.3,0.3,0.4,UPI,3,6,1,0,0,Family Essentials,519,101,45.55555555555556,0.578,UNKNOWN,UNKNOWN,UNKNOWN
CUST02676,New Parents,0,,6,10,10393.4,1039.34,2810.1,253.8,19,8.5,0.8,0.4,0.3,0.3,UPI,5,3,2,0,0,Baby Care,210,6,21.555555555555557,1.429,UNKNOWN,UNKNOWN,UNKNOWN
CUST02677,New Parents,0,,83,10,12579.4,1257.94,4478.4,224.4,22,8.0,0.8,0.5,0.1,0.4,UPI,6,2,2,0,0,Baby Care,545,83,46.888888888888886,0.55,UNKNOWN,UNKNOWN,UNKNOWN
CUST02678,Wellness Seekers,0,,23,10,8486.0,848.6,1833.3,465.5,13,5.5,0.5,0.2,0.7,0.1,UPI,0,1,9,0,0,Wellness,203,23,18.88888888888889,1.478,UNKNOWN,UNKNOWN,UNKNOWN
CUST02679,New Parents,0,,34,6,5169.65,861.6083333333332,1504.0,352.45,15,7.5,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,UPI,3,3,0,0,0,Baby Care,216,34,27.0,0.833,UNKNOWN,UNKNOWN,UNKNOWN
CUST02680,Budget Families,0,,52,12,20549.25,1712.4375,3597.2,498.4,31,18.75,1.0,0.5833333333333334,0.08333333333333333,0.3333333333333333,UPI,4,7,1,0,0,Family Essentials,581,52,45.63636363636363,0.62,UNKNOWN,UNKNOWN,UNKNOWN
CUST02681,New Parents,0,,18,10,12545.15,1254.5149999999999,2612.5,291.65,22,3.0,0.5,0.4,0.3,0.3,UPI,6,4,0,0,0,Baby Care,228,18,14.222222222222221,1.316,UNKNOWN,UNKNOWN,UNKNOWN
CUST02682,New Parents,1,SC003,9,30,27973.35,932.4449999999999,2549.8,239.7,65,6.5,0.6333333333333333,0.4666666666666667,0.3333333333333333,0.2,UPI,15,13,2,0,0,Baby Care,214,9,6.827586206896552,4.206,Loyal New Parents,Loyal,High
CUST02683,Wellness Seekers,0,,35,8,6531.9,816.4875,1350.0,316.35,15,8.125,0.75,0.5,0.5,0.0,UPI,1,2,5,0,0,Wellness,474,35,57.285714285714285,0.506,UNKNOWN,UNKNOWN,UNKNOWN
CUST02684,New Parents,0,,47,9,10512.8,1168.0888888888887,3359.2,405.0,20,10.555555555555555,1.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,UPI,4,4,1,0,0,Baby Care,606,47,66.875,0.446,UNKNOWN,UNKNOWN,UNKNOWN
CUST02685,New Parents,0,,16,12,11312.35,942.6958333333333,1376.0,535.8,30,5.416666666666667,0.5,0.3333333333333333,0.25,0.4166666666666667,UPI,7,5,0,0,0,Baby Care,379,16,33.0,0.95,UNKNOWN,UNKNOWN,UNKNOWN
CUST02686,Seasoned Parents,0,,47,4,3172.3,793.075,948.6,427.5,9,10.0,0.75,0.5,0.25,0.25,UPI,2,1,1,0,0,Baby Care,91,47,13.666666666666666,1.319,UNKNOWN,UNKNOWN,UNKNOWN
CUST02687,Premium Self-Care,0,,70,5,4313.25,862.65,1424.0,348.0,8,1.0,0.2,0.4,0.6,0.0,CARD,0,2,3,0,0,Wellness,288,70,51.75,0.521,UNKNOWN,UNKNOWN,UNKNOWN
CUST02688,New Parents,0,,181,9,10255.3,1139.4777777777776,2116.0,402.0,17,6.111111111111111,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.1111111111111111,CARD,3,4,2,0,0,Family Essentials,630,181,55.875,0.429,UNKNOWN,UNKNOWN,UNKNOWN
CUST02689,Premium Self-Care,0,,9,6,3217.3,536.2166666666667,940.0,328.0,6,3.3333333333333335,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,CARD,0,0,6,0,0,Wellness,258,9,31.2,0.698,UNKNOWN,UNKNOWN,UNKNOWN
CUST02690,New Parents,0,,34,7,7869.05,1124.15,2958.0,235.8,14,12.142857142857142,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,UPI,4,2,1,0,0,Baby Care,451,34,67.83333333333333,0.466,UNKNOWN,UNKNOWN,UNKNOWN
CUST02691,Seasoned Parents,0,,34,6,3675.5,612.5833333333334,1058.0,292.0,8,5.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,CARD,0,3,3,0,0,Family Essentials,325,34,57.8,0.554,UNKNOWN,UNKNOWN,UNKNOWN
CUST02692,Seasoned Parents,0,,32,8,11048.85,1381.10625,3174.0,528.0,17,11.25,0.875,0.25,0.75,0.0,COD,3,4,1,0,0,Family Essentials,224,32,26.857142857142858,1.071,UNKNOWN,UNKNOWN,UNKNOWN
CUST02693,Premium Self-Care,0,,8,7,5697.9,813.9857142857143,1146.0,341.05,14,5.0,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.14285714285714285,UPI,0,1,6,0,0,Wellness,384,8,60.0,0.547,UNKNOWN,UNKNOWN,UNKNOWN
CUST02694,Budget Families,0,,31,11,17765.0,1615.0,4675.0,630.0,32,18.636363636363637,1.0,0.5454545454545454,0.2727272727272727,0.18181818181818182,COD,2,9,0,0,0,Family Essentials,168,31,12.7,1.964,UNKNOWN,UNKNOWN,UNKNOWN
CUST02695,New Parents,0,,147,4,4222.9,1055.725,2116.0,408.6,7,10.0,0.75,0.25,0.5,0.25,CARD,1,2,1,0,0,Family Essentials,232,147,23.0,0.517,UNKNOWN,UNKNOWN,UNKNOWN
CUST02696,Seasoned Parents,0,,23,7,3685.95,526.5642857142857,969.3,240.0,11,7.142857142857143,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,CARD,1,3,3,0,0,Family Essentials,307,23,46.833333333333336,0.684,UNKNOWN,UNKNOWN,UNKNOWN
CUST02697,Dormant Customers,0,,73,4,1897.4499999999998,474.36249999999995,720.9,275.2,4,11.25,0.75,0.5,0.5,0.0,COD,3,1,0,0,0,Baby Care,645,73,184.66666666666666,0.186,UNKNOWN,UNKNOWN,UNKNOWN
CUST02698,Wellness Seekers,0,,7,10,7053.85,705.385,1873.4,262.0,11,8.0,0.7,0.3,0.6,0.1,UPI,1,0,9,0,0,Wellness,155,7,16.333333333333332,1.935,UNKNOWN,UNKNOWN,UNKNOWN
CUST02699,New Parents,0,,3,11,10981.35,998.3045454545455,2750.0,275.2,21,9.090909090909092,0.7272727272727273,0.7272727272727273,0.18181818181818182,0.09090909090909091,UPI,3,5,3,0,0,Family Essentials,80,3,6.4,4.125,UNKNOWN,UNKNOWN,UNKNOWN
CUST02700,Premium Self-Care,0,,24,7,4253.2,607.6,1057.4,359.0,9,5.714285714285714,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.14285714285714285,CARD,1,1,5,0,0,Wellness,655,24,96.66666666666667,0.321,UNKNOWN,UNKNOWN,UNKNOWN
CUST02701,New Parents,0,,47,7,8337.5,1191.0714285714287,3015.3,248.9,12,5.714285714285714,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,UPI,3,4,0,0,0,Family Essentials,405,47,58.5,0.519,UNKNOWN,UNKNOWN,UNKNOWN
CUST02702,New Parents,0,,12,12,13656.5,1138.0416666666667,3015.3,333.0,29,7.083333333333333,0.5833333333333334,0.5,0.3333333333333333,0.16666666666666666,UPI,4,5,3,0,0,Family Essentials,571,12,50.54545454545455,0.63,UNKNOWN,UNKNOWN,UNKNOWN
CUST02703,New Parents,0,,16,5,7989.7,1597.94,2612.5,660.6,11,10.0,0.8,0.6,0.4,0.0,CARD,3,2,0,0,0,Baby Care,209,16,37.25,0.718,UNKNOWN,UNKNOWN,UNKNOWN
CUST02704,Wellness Seekers,0,,33,9,6149.65,683.2944444444444,1374.0,269.25,11,10.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.1111111111111111,UPI,1,1,7,0,0,Wellness,233,33,20.5,1.159,UNKNOWN,UNKNOWN,UNKNOWN
CUST02705,New Parents,0,,36,5,5047.0,1009.4,1582.2,405.0,9,10.0,0.8,0.4,0.4,0.2,UPI,2,3,0,0,0,Family Essentials,652,36,78.75,0.23,UNKNOWN,UNKNOWN,UNKNOWN
CUST02706,Seasoned Parents,0,,31,5,4975.2,995.04,1719.0,448.5,9,7.0,0.6,0.4,0.4,0.2,UPI,0,1,4,0,0,Wellness,125,31,23.25,1.2,UNKNOWN,UNKNOWN,UNKNOWN
CUST02707,Wellness Seekers,0,,12,6,3605.45,600.9083333333333,972.8,323.1,8,8.333333333333334,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,CARD,0,0,6,0,0,Wellness,624,12,82.0,0.288,UNKNOWN,UNKNOWN,UNKNOWN
CUST02708,Seasoned Parents,0,,96,4,3063.6,765.9,1172.0,452.0,8,1.25,0.25,0.25,0.75,0.0,COD,3,1,0,0,0,Baby Care,178,96,20.333333333333332,0.674,UNKNOWN,UNKNOWN,UNKNOWN
CUST02709,Wellness Seekers,0,,21,10,7023.85,702.385,1236.6,454.0,12,9.5,0.8,0.2,0.8,0.0,UPI,0,2,8,0,0,Wellness,428,21,44.333333333333336,0.701,UNKNOWN,UNKNOWN,UNKNOWN
CUST02710,Dormant Customers,0,,509,1,409.6,409.6,409.6,409.6,1,20.0,1.0,0.0,1.0,0.0,COD,0,0,1,0,0,Wellness,525,509,0.0,0.057,UNKNOWN,UNKNOWN,UNKNOWN
CUST02711,Premium Self-Care,0,,299,2,3240.0,1620.0,2488.0,752.0,3,0.0,0.0,0.0,1.0,0.0,CARD,0,1,1,0,0,Family Essentials,639,299,196.0,0.094,UNKNOWN,UNKNOWN,UNKNOWN
CUST02712,Premium Self-Care,0,,83,2,1789.0,894.5,1102.0,687.0,3,0.0,0.0,0.0,0.5,0.5,CARD,0,0,2,0,0,Wellness,633,83,550.0,0.095,UNKNOWN,UNKNOWN,UNKNOWN
CUST02713,New Parents,0,,48,7,9321.4,1331.6285714285714,3506.25,371.0,12,5.714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,CARD,4,2,1,0,0,Baby Care,272,48,33.5,0.772,UNKNOWN,UNKNOWN,UNKNOWN
CUST02714,New Parents,0,,146,7,5725.55,817.9357142857143,1268.0,445.4,15,8.571428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,CARD,4,1,2,0,0,Baby Care,357,146,30.0,0.588,UNKNOWN,UNKNOWN,UNKNOWN
CUST02715,Premium Self-Care,0,,115,3,2589.7,863.2333333333332,991.8,682.1,6,5.0,1.0,0.0,1.0,0.0,UPI,0,0,3,0,0,Wellness,667,115,128.0,0.135,UNKNOWN,UNKNOWN,UNKNOWN
CUST02716,Wellness Seekers,0,,11,10,9722.0,972.2,4334.4,258.0,16,12.0,0.9,0.1,0.8,0.1,UPI,0,1,9,0,0,Wellness,674,11,67.44444444444444,0.445,UNKNOWN,UNKNOWN,UNKNOWN
CUST02717,Wellness Seekers,0,,29,10,7585.4,758.54,2458.2,266.4,14,11.5,0.7,0.3,0.7,0.0,UPI,1,0,9,0,0,Wellness,705,29,60.333333333333336,0.426,UNKNOWN,UNKNOWN,UNKNOWN
CUST02718,Seasoned Parents,0,,86,4,2453.8,613.45,900.0,440.8,6,11.25,0.5,0.75,0.25,0.0,UPI,1,2,1,0,0,Family Essentials,217,86,31.333333333333332,0.553,UNKNOWN,UNKNOWN,UNKNOWN
CUST02719,Wellness Seekers,0,,3,7,4012.7000000000003,573.2428571428571,1056.0,309.6,9,3.5714285714285716,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,UPI,0,2,5,0,0,Wellness,239,3,36.166666666666664,0.879,UNKNOWN,UNKNOWN,UNKNOWN
CUST02720,Seasoned Parents,0,,128,10,15250.15,1525.0149999999999,5225.0,528.0,25,12.5,1.0,0.3,0.7,0.0,CARD,3,6,1,0,0,Family Essentials,716,128,61.111111111111114,0.419,UNKNOWN,UNKNOWN,UNKNOWN
CUST02721,Wellness Seekers,0,,25,7,9456.7,1350.957142857143,2488.0,295.2,10,5.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.0,CARD,0,1,6,0,0,Wellness,349,25,39.333333333333336,0.602,UNKNOWN,UNKNOWN,UNKNOWN
CUST02722,Seasoned Parents,0,,13,9,6569.9,729.9888888888888,1023.4,361.8,15,8.88888888888889,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.2222222222222222,UPI,1,5,3,0,0,Family Essentials,696,13,79.25,0.388,UNKNOWN,UNKNOWN,UNKNOWN
CUST02723,Budget Families,0,,18,7,8275.2,1182.1714285714286,2519.4,372.6,15,18.571428571428573,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,UPI,1,6,0,0,0,Family Essentials,104,18,10.666666666666666,2.019,UNKNOWN,UNKNOWN,UNKNOWN
CUST02724,New Parents,0,,5,10,14119.05,1411.905,3506.25,240.0,21,9.5,0.8,0.4,0.4,0.2,UPI,6,3,1,0,0,Baby Care,102,5,10.555555555555555,2.941,UNKNOWN,UNKNOWN,UNKNOWN
CUST02725,Premium Self-Care,0,,21,2,3625.6,1812.8,1831.6,1794.0,5,2.5,0.5,0.5,0.5,0.0,CARD,0,0,2,0,0,Wellness,248,21,164.0,0.242,UNKNOWN,UNKNOWN,UNKNOWN
CUST02726,Seasoned Parents,0,,14,10,9437.65,943.765,1692.0,373.6,17,12.5,0.9,0.7,0.3,0.0,CARD,5,2,3,0,0,Baby Care,87,14,8.0,3.448,UNKNOWN,UNKNOWN,UNKNOWN
CUST02727,Wellness Seekers,0,,22,10,7711.6,771.1600000000001,1146.0,275.2,13,6.0,0.6,0.2,0.7,0.1,UPI,0,1,9,0,0,Wellness,169,22,14.0,1.775,UNKNOWN,UNKNOWN,UNKNOWN
CUST02728,Dormant Customers,0,,154,1,1109.6,1109.6,1109.6,1109.6,4,5.0,1.0,0.0,0.0,1.0,NETBANKING,0,1,0,0,0,Family Essentials,159,154,0.0,0.189,UNKNOWN,UNKNOWN,UNKNOWN
CUST02729,Budget Families,0,,22,11,14835.6,1348.6909090909091,5225.0,321.6,31,14.545454545454545,1.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,COD,3,7,1,0,0,Family Essentials,342,22,26.2,0.965,UNKNOWN,UNKNOWN,UNKNOWN
CUST02730,Seasoned Parents,0,,17,6,5168.5,861.4166666666666,1798.6,344.0,10,8.333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,COD,0,5,1,0,0,Family Essentials,538,17,102.6,0.335,UNKNOWN,UNKNOWN,UNKNOWN
CUST02731,New Parents,0,,83,12,14692.55,1224.3791666666666,2796.0,402.0,25,8.333333333333334,0.5833333333333334,0.25,0.5,0.25,CARD,4,7,1,0,0,Family Essentials,600,83,45.45454545454545,0.6,UNKNOWN,UNKNOWN,UNKNOWN
CUST02732,Dormant Customers,0,,249,2,1948.5,974.25,1545.75,402.75,4,25.0,1.0,0.5,0.5,0.0,CARD,1,0,1,0,0,Baby Care,525,249,103.0,0.114,UNKNOWN,UNKNOWN,UNKNOWN
CUST02733,Premium Self-Care,0,,165,5,3633.0,726.6,1196.0,333.0,9,0.0,0.0,0.4,0.4,0.2,CARD,0,1,4,0,0,Wellness,297,165,20.0,0.505,UNKNOWN,UNKNOWN,UNKNOWN
CUST02734,Premium Self-Care,0,,52,4,5441.0,1360.25,2964.0,551.0,9,2.5,0.25,0.0,1.0,0.0,CARD,0,1,3,0,0,Wellness,630,52,180.0,0.19,UNKNOWN,UNKNOWN,UNKNOWN
CUST02735,Premium Self-Care,0,,122,2,1126.6,563.3,718.0,408.6,3,5.0,0.5,0.0,0.5,0.5,CARD,0,1,1,0,0,Family Essentials,571,122,425.0,0.105,UNKNOWN,UNKNOWN,UNKNOWN
CUST02736,Seasoned Parents,0,,27,6,4843.7,807.2833333333333,1513.8,299.7,8,5.0,0.5,0.3333333333333333,0.5,0.16666666666666666,UPI,1,1,4,0,0,Wellness,420,27,62.4,0.429,UNKNOWN,UNKNOWN,UNKNOWN
CUST02737,Premium Self-Care,0,,211,2,687.0,343.5,359.0,328.0,2,0.0,0.0,0.0,0.5,0.5,CARD,0,0,2,0,0,Wellness,590,211,155.0,0.102,UNKNOWN,UNKNOWN,UNKNOWN
CUST02738,Wellness Seekers,0,,44,9,7776.25,864.0277777777778,1513.8,278.8,15,6.666666666666667,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.0,UPI,2,1,6,0,0,Wellness,328,44,31.625,0.823,UNKNOWN,UNKNOWN,UNKNOWN
CUST02739,Seasoned Parents,0,,6,4,3341.1,835.275,1374.0,360.0,5,13.75,0.75,0.0,0.25,0.75,NETBANKING,0,1,3,0,0,Wellness,89,6,27.666666666666668,1.348,UNKNOWN,UNKNOWN,UNKNOWN
CUST02740,Wellness Seekers,0,,31,8,6554.4,819.3,1880.0,486.0,9,1.25,0.25,0.0,0.875,0.125,UPI,1,0,7,0,0,Wellness,214,31,22.0,1.121,UNKNOWN,UNKNOWN,UNKNOWN
CUST02741,Budget Families,0,,14,7,7877.8,1125.4,2612.5,264.0,15,17.142857142857142,1.0,0.8571428571428571,0.14285714285714285,0.0,UPI,2,4,1,0,0,Family Essentials,269,14,23.333333333333332,0.781,UNKNOWN,UNKNOWN,UNKNOWN
CUST02742,Premium Self-Care,0,,26,6,5023.0,837.1666666666666,1290.1,248.2,8,5.0,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,CARD,1,2,3,0,0,Wellness,332,26,40.6,0.542,UNKNOWN,UNKNOWN,UNKNOWN
CUST02743,Wellness Seekers,0,,57,8,6370.5,796.3125,2037.0,295.2,13,10.0,0.875,0.25,0.75,0.0,UPI,1,0,7,0,0,Wellness,405,57,36.714285714285715,0.593,UNKNOWN,UNKNOWN,UNKNOWN
CUST02744,Wellness Seekers,0,,13,8,9735.7,1216.9625,2093.8,266.4,18,8.75,0.75,0.125,0.75,0.125,UPI,0,0,8,0,0,Wellness,621,13,86.71428571428571,0.386,UNKNOWN,UNKNOWN,UNKNOWN
CUST02745,Seasoned Parents,0,,28,6,6137.3,1022.8833333333333,1976.0,334.4,13,2.5,0.5,0.5,0.5,0.0,CARD,1,5,0,0,0,Family Essentials,111,28,15.6,1.622,UNKNOWN,UNKNOWN,UNKNOWN
CUST02746,Wellness Seekers,0,,137,8,4958.05,619.75625,1146.0,266.4,9,11.875,0.75,0.125,0.625,0.25,UPI,0,1,7,0,0,Wellness,579,137,46.0,0.415,UNKNOWN,UNKNOWN,UNKNOWN
CUST02747,Premium Self-Care,0,,439,2,1037.0,518.5,551.0,486.0,2,0.0,0.0,0.0,0.0,1.0,CARD,0,0,2,0,0,Wellness,690,439,192.0,0.087,UNKNOWN,UNKNOWN,UNKNOWN
CUST02748,Premium Self-Care,0,,98,3,2630.35,876.7833333333333,1374.0,316.35,4,1.6666666666666667,0.3333333333333333,0.0,1.0,0.0,UPI,0,0,3,0,0,Wellness,213,98,27.5,0.423,UNKNOWN,UNKNOWN,UNKNOWN
CUST02749,Wellness Seekers,0,,179,4,4320.9,1080.225,2061.0,405.0,7,10.0,0.5,0.0,1.0,0.0,UPI,0,1,3,0,0,Wellness,628,179,142.66666666666666,0.191,UNKNOWN,UNKNOWN,UNKNOWN
CUST02750,Seasoned Parents,0,,84,8,6877.2,859.65,2010.2,334.4,13,8.125,0.75,0.375,0.375,0.25,UPI,1,4,3,0,0,Family Essentials,494,84,55.285714285714285,0.486,UNKNOWN,UNKNOWN,UNKNOWN
CUST02751,Seasoned Parents,0,,56,10,11388.95,1138.895,3712.5,333.0,19,6.0,0.6,0.4,0.4,0.2,CARD,1,4,5,0,0,Wellness,739,56,75.88888888888889,0.406,UNKNOWN,UNKNOWN,UNKNOWN
CUST02752,New Parents,0,,374,8,10896.95,1362.11875,4675.0,381.9,18,11.875,0.875,0.5,0.5,0.0,UPI,3,5,0,0,0,Family Essentials,655,374,35.0,0.366,UNKNOWN,UNKNOWN,UNKNOWN
CUST02753,Premium Self-Care,0,,407,2,4418.0,2209.0,3174.0,1244.0,4,0.0,0.0,1.0,0.0,0.0,CARD,0,1,1,0,0,Family Essentials,629,407,132.0,0.095,UNKNOWN,UNKNOWN,UNKNOWN
CUST02754,Budget Families,0,,63,8,9491.25,1186.40625,2857.6,258.0,19,18.75,1.0,0.25,0.625,0.125,COD,3,5,0,0,0,Family Essentials,719,63,74.0,0.334,UNKNOWN,UNKNOWN,UNKNOWN
CUST02755,Budget Families,0,,15,9,9419.0,1046.5555555555557,2380.5,385.9,19,17.22222222222222,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.2222222222222222,COD,1,5,3,0,0,Family Essentials,275,15,29.25,0.982,UNKNOWN,UNKNOWN,UNKNOWN
CUST02756,Budget Families,0,,6,12,19797.15,1649.7625,3506.25,358.4,32,15.833333333333334,0.9166666666666666,0.4166666666666667,0.16666666666666666,0.4166666666666667,UPI,4,5,3,0,0,Family Essentials,154,6,12.454545454545455,2.338,UNKNOWN,UNKNOWN,UNKNOWN
CUST02757,Premium Self-Care,0,,159,2,1048.8,524.4,687.0,361.8,2,5.0,0.5,0.5,0.5,0.0,CARD,0,1,1,0,0,Family Essentials,493,159,228.0,0.122,UNKNOWN,UNKNOWN,UNKNOWN
CUST02758,Seasoned Parents,0,,12,12,15173.25,1264.4375,3506.25,333.0,29,7.5,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.16666666666666666,UPI,2,7,3,0,0,Family Essentials,127,12,7.363636363636363,2.835,UNKNOWN,UNKNOWN,UNKNOWN
CUST02759,Wellness Seekers,0,,60,3,2445.6,815.1999999999999,1181.8,348.0,3,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,UPI,0,0,3,0,0,Wellness,603,60,122.5,0.149,UNKNOWN,UNKNOWN,UNKNOWN
CUST02760,Dormant Customers,0,,159,4,3118.15,779.5375,1113.4,574.4,6,15.0,1.0,1.0,0.0,0.0,UPI,1,1,2,0,0,Wellness,526,159,115.33333333333333,0.228,UNKNOWN,UNKNOWN,UNKNOWN
CUST02761,Seasoned Parents,0,,35,5,5541.5,1108.3,1786.0,745.2,12,8.0,0.8,0.4,0.6,0.0,UPI,2,2,1,0,0,Baby Care,645,35,91.0,0.233,UNKNOWN,UNKNOWN,UNKNOWN
CUST02762,Seasoned Parents,0,,152,4,5122.0,1280.5,2200.0,461.7,9,15.0,1.0,0.25,0.25,0.5,UPI,0,2,2,0,0,Family Essentials,303,152,50.0,0.396,UNKNOWN,UNKNOWN,UNKNOWN
CUST02763,Seasoned Parents,0,,18,5,4070.0,814.0,1804.8,316.35,7,14.0,0.8,0.4,0.0,0.6,UPI,0,2,3,0,0,Wellness,457,18,86.5,0.328,UNKNOWN,UNKNOWN,UNKNOWN
CUST02764,Dormant Customers,0,,308,1,486.4,486.4,486.4,486.4,1,5.0,1.0,1.0,0.0,0.0,UPI,0,0,1,0,0,Wellness,309,308,0.0,0.097,UNKNOWN,UNKNOWN,UNKNOWN
CUST02765,Wellness Seekers,0,,37,3,1552.35,517.4499999999999,549.6,487.05,3,15.0,1.0,0.0,1.0,0.0,CARD,0,0,3,0,0,Wellness,204,37,51.0,0.441,UNKNOWN,UNKNOWN,UNKNOWN
CUST02766,Dormant Customers,0,,66,3,1636.0,545.3333333333334,714.4,260.4,4,13.333333333333334,1.0,0.6666666666666666,0.0,0.3333333333333333,NETBANKING,1,1,1,0,0,Baby Care,360,66,146.5,0.25,UNKNOWN,UNKNOWN,UNKNOWN
CUST02767,Premium Self-Care,0,,29,4,3630.6,907.65,1181.8,512.0,5,2.5,0.5,0.0,0.75,0.25,NETBANKING,0,0,4,0,0,Wellness,298,29,86.66666666666667,0.403,UNKNOWN,UNKNOWN,UNKNOWN
